Post Date,Description,Debit,Status,Balance,date,amount,vendor_group,amount_grouped
3/17/2024,Withdrawal POS #000001014760/PAYPAL *PLAYSTATION 2211 North FirstStreet San Jose CACard 1231,14.99,Posted,386.78,2024-03-17,14.99,Withdrawal POS #000001042040/PAYPAL *PLAYSTATION 2211 North FirstStreet San Jose CACard 1231,14.99
3/17/2024,Withdrawal POS #000009276996/PAYPAL *PLAYSTATION 2211 North FirstStreet San Jose CACard 1231,39.99,Posted,401.77,2024-03-17,39.99,Withdrawal POS #000001042040/PAYPAL *PLAYSTATION 2211 North FirstStreet San Jose CACard 1231,39.99
3/16/2024,Withdrawal POS #000000697185/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,14.15,Posted,441.76,2024-03-16,14.15,Withdrawal POS #000000778591/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,14.15
3/16/2024,Withdrawal POS #000006245883/PAYPAL *SOCIALBLADE 2211 North FirstStreet San Jose CACard 1231,3.99,Posted,455.91,2024-03-16,3.99,Withdrawal POS #000006227588/PAYPAL *SOCIALBLADE 2211 North FirstStreet San Jose CACard 1231,3.99
3/16/2024,Withdrawal POS #000065583144/URGENT VET- GAINESVILL 2680 CLARK BUTLERBLVD. GAINESVILLE FLCard 1231,154.0,Posted,309.9,2024-03-16,154.0,Withdrawal POS #000065583144/URGENT VET- GAINESVILL 2680 CLARK BUTLERBLVD. GAINESVILLE FLCard 1231,154.0
3/14/2024,Withdrawal POS #000015057686/WALGREENS 2415 SW 75TH GAINESVILLE FLCard 1231,9.66,Posted,463.9,2024-03-14,9.66,Withdrawal POS #000015057686/WALGREENS 2415 SW 75TH GAINESVILLE FLCard 1231,9.66
3/14/2024,Withdrawal POS #000000555763/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,37.78,Posted,473.56,2024-03-14,37.78,Withdrawal POS #000000555763/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,38.21
3/13/2024,Withdrawal POS #000000803119/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0,Posted,511.34,2024-03-13,3.0,Withdrawal POS #000000803033/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0
3/13/2024,Withdrawal POS #000000782038/Instacart 50 Beal St Suite 600 SanFrancisco CACard 1231,24.94,Posted,514.34,2024-03-13,24.94,Withdrawal POS #000000773008/Instacart 50 Beal St Suite 600 SanFrancisco CACard 1231,24.94
3/13/2024,Withdrawal POS #000000782026/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,125.0,Posted,539.28,2024-03-13,125.0,Withdrawal POS #000000794186/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,125.0
3/13/2024,Withdrawal POS #000000488663/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,29.5,Posted,664.28,2024-03-13,29.5,Withdrawal POS #000000488663/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,29.5
3/13/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 03/13/24 0 4073882836 0 5818Card 1231,18.98,Posted,693.78,2024-03-13,18.98,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 03/27/24 0 4087824766 0 5818Card 1231,18.98
3/12/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/MIDJOURNEY INC. SOUTH SAN FR CADate 03/11/24 0 4071281515 0 5734Card 1231,30.0,Posted,712.76,2024-03-12,30.0,Recurring Withdrawal Debit Card - MC Debit Seminol/MIDJOURNEY INC. SOUTH SAN FR CADate 05/14/24 0 4135994595 0 5734Card 1231,30.0
3/12/2024,Withdrawal Debit Card MC Debit Seminol/SCRUBS CARWASH - GAINE GAINESVILLE FLDate 03/11/24 0 4071879202 0 7542Card 1231,3.5,Posted,742.76,2024-03-12,3.5,Withdrawal Debit Card MC Debit Seminol/SCRUBS CARWASH - GAINE GAINESVILLE FLDate 11/29/24 0 4334403825 2 7542Card 1231,3.5
3/11/2024,Withdrawal POS #000000514197/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,37.78,Posted,746.26,2024-03-11,37.78,Withdrawal POS #000000161599/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,37.78
3/10/2024,Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 03/08/24 0 4068694631 2 5814Card 1231,34.68,Posted,784.04,2024-03-10,34.68,Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 05/14/24 0 4135921741 0 5814Card 1231,34.68
3/10/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 03/08/24 0 4068690235 2 5912Card 1231,10.81,Posted,818.72,2024-03-10,10.81,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 12/27/24 0 4362000611 2 5912Card 1231,10.81
3/9/2024,Withdrawal POS #000000000008/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5.0,Posted,829.53,2024-03-09,5.0,Withdrawal POS #000000803033/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5.0
3/9/2024,Withdrawal POS #000000000065/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,163.69,Posted,834.53,2024-03-09,163.69,Withdrawal POS #000000803033/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,163.69
3/8/2024,Withdrawal POS #000000221295/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,40.7,Posted,998.22,2024-03-08,40.7,Withdrawal POS #000000028242/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,40.95
3/8/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 03/08/24 0 4068976803 0 5818Card 1231,2.99,Posted,1038.92,2024-03-08,2.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 01/08/24 0 4008756344 0 5818Card 2801,2.99
3/7/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 03/07/24 0 4067912809 0 5734Card 1231,7.74,Posted,1041.91,2024-03-07,7.74,Withdrawal Debit Card MC Debit Seminol/OPENAI SAN FRANCISC CADate 02/16/24 0 4047896474 1 5734Card 1231,7.37
3/6/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PIKA.ART MOUNTAIN VIE CADate 03/05/24 0 4065950684 0 5734Card 1231,10.0,Posted,1049.65,2024-03-06,10.0,Recurring Withdrawal Debit Card - MC Debit Seminol/PIKA.ART MOUNTAIN VIE CADate 03/05/24 0 4065950684 0 5734Card 1231,10.0
3/6/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,51.5,Posted,1059.65,2024-03-06,51.5,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinski,51.75
3/6/2024,Recurring Withdrawal Bill Payment - #000000134816/NETFLIX COM LOS GATOS CACard 1231,13.81,Posted,1111.15,2024-03-06,13.81,"Recurring Withdrawal Bill Payment - #000000017652/NETFLIX COM LOS GATOS CA
Card 1247",13.504999999999999
3/5/2024,Withdrawal POS #000000783607/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5.0,Posted,1124.96,2024-03-05,5.0,Withdrawal POS #000000794186/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5.0
3/5/2024,Withdrawal POS #000000000040/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,136.27,Posted,1129.96,2024-03-05,136.27,Withdrawal POS #000000803033/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,136.27
3/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/CHATGPT SUBSCRIPTION SAN FRANCISC CADate 03/04/24 0 4064324144 0 5734Card 1231,20.0,Posted,1266.23,2024-03-05,20.0,Recurring Withdrawal Debit Card - MC Debit Seminol/CHATGPT SUBSCRIPTION SAN FRANCISC CADate 05/04/24 0 4125659188 0 5734Card 1231,20.0
3/5/2024,Withdrawal Debit Card MC Debit Seminol/COX GAINESVILLE COMM 800-234-3993 FLDate 03/04/24 0 4064754380 0 4899Card 1231,142.8,Posted,1286.23,2024-03-05,142.8,Withdrawal Debit Card MC Debit Seminol/COX GAINESVILLE COMM 800-234-3993 FLDate 12/04/24 0 4339376311 0 4899Card 1231,142.465
3/4/2024,Withdrawal Bill Payment #000000378137/GRU EZ PAY 301 SE 4TH AVE US GAINESVILLEFLCard 1231,165.01,Posted,1429.03,2024-03-04,165.01,Withdrawal Bill Payment #000000253521/GRU EZ PAY 301 SE 4TH AVE US GAINESVILLEFLCard 1231,165.01
3/4/2024,Withdrawal POS #000000246748/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24,Posted,1594.04,2024-03-04,34.24,Withdrawal POS #000000794627/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24
3/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 03/03/24 0 4063943695 0 5818Card 1231,2.99,Posted,1628.28,2024-03-04,2.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 01/08/24 0 4008756344 0 5818Card 2801,2.99
3/4/2024,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,1079.0,Posted,1631.27,2024-03-04,1079.0,"Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157
CO: Watson Realty Co
NAME: Steven chaplinskiEntry Class Code: WEB",1079.0
3/4/2024,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB",2.49,Posted,2710.27,2024-03-04,2.49,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550
CO: AppFolio, Inc. F
NAME: Steven chaplinskiEntry Class Code: WEB",2.49
3/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 03/02/24 0 4062554503 0 5734Card 1231,50.0,Posted,2712.76,2024-03-03,50.0,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 12/09/24 0 4344808122 0 5734Card 1231,50.0
3/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/DOCSIUM.COM SANTA CLARA CADate 03/02/24 0 4062554502 0 5734Card 1231,10.0,Posted,2762.76,2024-03-03,10.0,Recurring Withdrawal Debit Card - MC Debit Seminol/DOCSIUM.COM SANTA CLARA CADate 07/02/24 0 4184077595 1 5734Card 1231,10.0
3/3/2024,"Withdrawal Bill Payment #000000795978/Adobe Park Avenue,345 San Jose CACard 1231",19.99,Posted,2772.76,2024-03-03,19.99,"Withdrawal Bill Payment #000000352498/Adobe Park Avenue,345 San Jose CACard 1247",19.99
3/2/2024,Withdrawal Bill Payment #030210607517/PAYPAL *SPOTIFYUSAI 2211 North FirstStreet San Jose CACard 1231,6.82,Posted,2792.75,2024-03-02,6.82,Withdrawal Bill Payment #050211031354/PAYPAL *SPOTIFYUSAI 2211 North FirstStreet San Jose CACard 1231,6.82
3/1/2024,"Withdrawal POS #000000784744/ETSY, INC. WWW.ETSY.COM/ BROOKLYN NYCard 1231",17.44,Posted,2799.57,2024-03-01,17.44,"Withdrawal POS #000000804240/ETSY, INC. WWW.ETSY.COM/ BROOKLYN NYCard 1231",17.44
2/29/2024,Withdrawal POS #000000785940/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0,Posted,2817.01,2024-02-29,3.0,Withdrawal POS #000000794186/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0
2/29/2024,Withdrawal POS #000000804013/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,122.37,Posted,2820.01,2024-02-29,122.37,Withdrawal POS #000000794186/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,122.37
2/28/2024,Withdrawal Debit Card MC Debit Seminol/ZAPIER.COM/CHARGE SAN FRANCISC CADate 02/27/24 0 4058887137 0 5734Card 1231,29.99,Posted,2942.38,2024-02-28,29.99,Withdrawal Debit Card MC Debit Seminol/ZAPIER.COM/CHARGE SAN FRANCISC CADate 03/28/24 0 4088973131 0 5734Card 1231,29.99
2/28/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 02/25/24 0 4056812425 0 4816Card 1231,0.12,Posted,2972.37,2024-02-28,0.12,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/06/24 0 4006875269 0 5815Card 2801,0.20272727272727267
2/28/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PAYPAL *HOSTINGER 35314369001 CYDate 02/25/24 0 4056812425 0 4816Card 1231,14.98,Posted,2972.49,2024-02-28,14.98,Recurring Withdrawal Debit Card - MC Debit Seminol/PAYPAL *HOSTINGER 35314369001 CYDate 02/25/24 0 4056812425 0 4816Card 1231,14.98
2/28/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 02/25/24 0 4056812424 0 4816Card 1231,0.02,Posted,2987.47,2024-02-28,0.02,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/06/24 0 4006875269 0 5815Card 2801,0.20272727272727267
2/28/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PAYPAL *HOSTINGER 35314369001 CYDate 02/25/24 0 4056812424 0 4816Card 1231,2.17,Posted,2987.49,2024-02-28,2.17,Recurring Withdrawal Debit Card - MC Debit Seminol/PAYPAL *HOSTINGER 35314369001 CYDate 02/25/24 0 4056812425 0 4816Card 1231,2.17
2/28/2024,Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 02/27/24 0 4058906372 0 5814Card 1231,32.37,Posted,2989.66,2024-02-28,32.37,Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 05/14/24 0 4135921741 0 5814Card 1231,32.56
2/28/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 02/28/24 0 4059902873 0 5818Card 1231,14.98,Posted,3022.03,2024-02-28,14.98,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 01/08/24 0 4008756344 0 5818Card 2801,14.98
2/27/2024,Withdrawal POS #000000965925/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42,Posted,237.01,2024-02-27,22.42,Withdrawal POS #000000909995/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42
2/27/2024,Withdrawal Bill Payment #000009017556/PAYPAL *IONOS INC 2211 North FirstSan Jose CACard 1231,17.0,Posted,259.43,2024-02-27,17.0,Withdrawal Bill Payment #000003047046/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231,17.0
2/25/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SHOPIFY* 218664050 ELK GROVE VI ILDate 02/24/24 0 4055933818 1 5734Card 1231,1.0,Posted,276.43,2024-02-25,1.0,Recurring Withdrawal Debit Card - MC Debit Seminol/SHOPIFY* 218664050 ELK GROVE VI ILDate 02/24/24 0 4055933818 1 5734Card 1231,1.0
2/25/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/VIDIQ SAN FRANCISC CADate 02/23/24 0 4054865006 1 5734Card 1231,10.0,Posted,277.43,2024-02-25,10.0,Withdrawal Debit Card MC Debit Seminol/VIDIQ SAN FRANCISC CADate 12/03/24 0 4338664809 1 5734Card 1231,10.0
2/25/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 02/24/24 0 4055835597 0 5734Card 1231,0.95,Posted,287.43,2024-02-25,0.95,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *CONTEXTSFORMAC SANTA BARBAR CADate 02/16/24 0 4047893711 1 5734Card 1231,0.95
2/23/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/RUNWAY STANDARD PLAN NEWARK DEDate 02/22/24 0 4053857135 0 5734Card 1231,15.0,Posted,288.38,2024-02-23,15.0,Recurring Withdrawal Debit Card - MC Debit Seminol/RUNWAY STANDARD PLAN NEWARK DEDate 12/15/24 0 4350745942 1 5734Card 1231,15.0
2/23/2024,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/23/24 0 4054872144 0 5411Card 1231,108.76,Posted,303.38,2024-02-23,108.76,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/23/24 0 4054872144 0 5411Card 1231,108.76
2/23/2024,Withdrawal Debit Card MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 02/22/24 0 4053853179 0 5735Card 1231,6.99,Posted,412.14,2024-02-23,6.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 05/03/24 0 4124646881 1 5735Card 1231,6.99
2/23/2024,Withdrawal POS #000000000006/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5.0,Posted,419.13,2024-02-23,5.0,Withdrawal POS #000000803033/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5.0
2/23/2024,Withdrawal POS #000000768640/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24,Posted,424.13,2024-02-23,34.24,Withdrawal POS #000000680755/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24
2/22/2024,"Recurring Withdrawal Debit Card - MC Debit Seminol/AIPRM, CORP. WILMINGTON DEDate 02/21/24 0 4052801927 0 5734Card 1231",9.71,Posted,258.37,2024-02-22,9.71,"Withdrawal Debit Card MC Debit Seminol/AIPRM, CORP. WILMINGTON DEDate 01/26/24 0 4026718596 1 5734Card 1231",9.71
2/21/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 02/21/24 0 4052816296 0 5734Card 1231,15.0,Posted,268.08,2024-02-21,15.0,Withdrawal Debit Card MC Debit Seminol/OPENAI SAN FRANCISC CADate 02/16/24 0 4047896474 1 5734Card 1231,15.026
2/21/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04067-39730644 CAMDEN DEDate 02/20/24 0 4051830672 0 7221Card 1231,12.99,Posted,283.08,2024-02-21,12.99,Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04249-43399962 CAMDEN DEDate 08/20/24 0 4233594945 0 7221Card 1231,12.99
2/21/2024,Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 02/20/24 0 4051813723 0 5814Card 1231,17.14,Posted,296.07,2024-02-21,17.14,Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 05/14/24 0 4135921741 0 5814Card 1231,17.66
2/21/2024,Withdrawal POS #000000710759/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,41.31,Posted,313.21,2024-02-21,41.31,Withdrawal POS #000000778591/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,41.31
2/20/2024,Withdrawal POS #000003336793/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1231,15.92,Posted,354.52,2024-02-20,15.92,"Withdrawal POS #000020312090/GOOGLE *YouTubePremium 1600 Amphitheatre
Parkw Mountain View CA
Card 1247",15.92
2/19/2024,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/18/24 0 4049816277 0 5411Card 1231,80.0,Posted,370.44,2024-02-19,80.0,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/23/24 0 4054872144 0 5411Card 1231,80.0
2/19/2024,Withdrawal Bill Payment #000003063817/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231,15.99,Posted,404.46,2024-02-19,15.99,Withdrawal Bill Payment #000003047046/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231,15.995000000000001
2/18/2024,Withdrawal POS #000005360799/PAYPAL *ETSY INC 2211 North First StreetSan Jose CACard 1231,15.0,Posted,420.45,2024-02-18,15.0,Withdrawal POS #000002059014/PAYPAL *ETSY INC 2211 North First StreetSan Jose CACard 1231,15.0
2/18/2024,Withdrawal POS #000000564527/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,37.78,Posted,435.45,2024-02-18,37.78,Withdrawal POS #000000555763/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,38.21
2/18/2024,Withdrawal POS #000000793050/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5.0,Posted,473.23,2024-02-18,5.0,Withdrawal POS #000000794186/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5.0
2/18/2024,Withdrawal Debit Card MC Debit Seminol/OPENAI SAN FRANCISC CADate 02/16/24 0 4047896474 1 5734Card 1231,35.09,Posted,478.23,2024-02-18,35.09,Withdrawal Debit Card MC Debit Seminol/OPENAI SAN FRANCISC CADate 02/16/24 0 4047896474 1 5734Card 1231,35.09
2/18/2024,Withdrawal Debit Card MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 02/16/24 0 4047895344 1 5734Card 1231,20.38,Posted,513.32,2024-02-18,20.38,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 12/09/24 0 4344808122 0 5734Card 1231,20.38
2/18/2024,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 02/17/24 0 4048895127 1 5734Card 1231,0.06,Posted,533.7,2024-02-18,0.06,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/13/24 0 4134864561 0 5734Card 1231,0.19142857142857142
2/18/2024,Withdrawal Debit Card MC Debit Seminol/IDEOGRAM.AI TORONTO ONDate 02/17/24 0 4048895127 1 5734Card 1231,8.0,Posted,533.76,2024-02-18,8.0,Withdrawal Debit Card MC Debit Seminol/IDEOGRAM.AI TORONTO ONDate 04/15/24 0 4106835174 0 5734Card 1231,8.190000000000001
2/18/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *CONTEXTSFORMAC SANTA BARBAR CADate 02/16/24 0 4047893711 1 5734Card 1231,9.99,Posted,541.76,2024-02-18,9.99,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *CONTEXTSFORMAC SANTA BARBAR CADate 02/16/24 0 4047893711 1 5734Card 1231,9.99
2/18/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 02/16/24 0 4047928029 1 5912Card 1231,27.97,Posted,551.75,2024-02-18,27.97,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 12/27/24 0 4362000611 2 5912Card 1231,27.97
2/18/2024,"Withdrawal Bill Payment #000000783899/Adobe Park Avenue,345 San Jose CACard 1231",19.99,Posted,556.73,2024-02-18,19.99,"Withdrawal Bill Payment #000000352498/Adobe Park Avenue,345 San Jose CACard 1247",19.99
2/18/2024,"Withdrawal Bill Payment #000000795070/Adobe Park Avenue,345 San Jose CACard 1231",22.99,Posted,576.72,2024-02-18,22.99,"Withdrawal Bill Payment #000000352498/Adobe Park Avenue,345 San Jose CACard 1247",22.99
2/17/2024,Withdrawal POS #021701718368/PAYPAL *FASTSPRING 2211 North FirstSan Jose CACard 1231,15.0,Posted,599.71,2024-02-17,15.0,Withdrawal POS #041705070341/PAYPAL *FASTSPRING 2211 North FirstSan Jose CACard 1231,15.0
2/17/2024,Withdrawal Bill Payment #021702810023/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231,15.99,Posted,614.71,2024-02-17,15.99,Withdrawal Bill Payment #000003047046/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231,15.995000000000001
2/17/2024,Withdrawal POS #000009211307/PAYPAL *SOCIALBLADE 2211 North FirstStreet San Jose CACard 1231,3.99,Posted,630.7,2024-02-17,3.99,Withdrawal POS #000006227588/PAYPAL *SOCIALBLADE 2211 North FirstStreet San Jose CACard 1231,3.99
2/17/2024,Withdrawal Bill Payment #000008014696/PAYPAL *IONOS INC 2211 North FirstSan Jose CACard 1231,16.0,Posted,634.69,2024-02-17,16.0,Withdrawal Bill Payment #000003047046/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231,15.995000000000001
2/16/2024,Withdrawal POS #000000570329/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,41.31,Posted,650.69,2024-02-16,41.31,Withdrawal POS #000000555763/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,41.31
2/16/2024,Withdrawal Bill Payment #000008363326/PAYPAL *MEDIUM.COM 2211 North FirstSan Jose CACard 1231,50.0,Posted,692.0,2024-02-16,50.0,Withdrawal Bill Payment #000003047046/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231,50.0
2/15/2024,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/14/24 0 4045833788 0 5411Card 1231,97.56,Posted,742.0,2024-02-15,97.56,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/23/24 0 4054872144 0 5411Card 1231,97.56
2/15/2024,Withdrawal Debit Card MC Debit Seminol/LYFT 2 RIDES 02-13 8558659553 CADate 02/14/24 0 4045828699 0 4121Card 1231,31.88,Posted,839.56,2024-02-15,31.88,Withdrawal Debit Card MC Debit Seminol/LYFT 2 RIDES 02-13 8558659553 CADate 02/14/24 0 4045828699 0 4121Card 1231,31.88
2/14/2024,Withdrawal POS #000000000001/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0,Posted,871.44,2024-02-14,3.0,Withdrawal POS #000000803033/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0
2/14/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 02/13/24 0 4044890161 0 5735Card 1231,15.99,Posted,874.44,2024-02-14,15.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 05/03/24 0 4124646881 1 5735Card 1231,15.99
