Post Date,Description,Debit,Status,Balance
2/29/2024,Withdrawal POS #000000804013/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,122.37,Posted,2820.01
2/28/2024,Withdrawal Debit Card MC Debit Seminol/ZAPIER.COM/CHARGE SAN FRANCISC CADate 02/27/24 0 4058887137 0 5734Card 1231,29.99,Posted,2942.38
2/28/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 02/25/24 0 4056812425 0 4816Card 1231,0.12,Posted,2972.37
2/28/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PAYPAL *HOSTINGER 35314369001 CYDate 02/25/24 0 4056812425 0 4816Card 1231,14.98,Posted,2972.49
2/28/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 02/25/24 0 4056812424 0 4816Card 1231,0.02,Posted,2987.47
2/28/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PAYPAL *HOSTINGER 35314369001 CYDate 02/25/24 0 4056812424 0 4816Card 1231,2.17,Posted,2987.49
2/28/2024,Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 02/27/24 0 4058906372 0 5814Card 1231,32.37,Posted,2989.66
2/28/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 02/28/24 0 4059902873 0 5818Card 1231,14.98,Posted,3022.03
2/28/2024,"Deposit Home Banking Transfer expenses/From CHAPLINSKI,LEON 3496297 Share 0090",,Posted,3037.01
2/27/2024,Withdrawal POS #000000965925/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42,Posted,237.01
2/27/2024,Withdrawal Bill Payment #000009017556/PAYPAL *IONOS INC 2211 North FirstSan Jose CACard 1231,17,Posted,259.43
2/25/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SHOPIFY* 218664050 ELK GROVE VI ILDate 02/24/24 0 4055933818 1 5734Card 1231,1,Posted,276.43
2/25/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/VIDIQ SAN FRANCISC CADate 02/23/24 0 4054865006 1 5734Card 1231,10,Posted,277.43
2/25/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 02/24/24 0 4055835597 0 5734Card 1231,0.95,Posted,287.43
2/23/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/RUNWAY STANDARD PLAN NEWARK DEDate 02/22/24 0 4053857135 0 5734Card 1231,15,Posted,288.38
2/23/2024,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/23/24 0 4054872144 0 5411Card 1231,108.76,Posted,303.38
2/23/2024,Withdrawal Debit Card MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 02/22/24 0 4053853179 0 5735Card 1231,6.99,Posted,412.14
2/23/2024,Withdrawal POS #000000000006/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5,Posted,419.13
2/23/2024,Withdrawal POS #000000768640/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24,Posted,424.13
2/22/2024,"Deposit Home Banking Transfer food/From CHAPLINSKI,LEON 3496297 Share 0090",,Posted,458.37
2/22/2024,"Recurring Withdrawal Debit Card - MC Debit Seminol/AIPRM, CORP. WILMINGTON DEDate 02/21/24 0 4052801927 0 5734Card 1231",9.71,Posted,258.37
2/21/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 02/21/24 0 4052816296 0 5734Card 1231,15,Posted,268.08
2/21/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04067-39730644 CAMDEN DEDate 02/20/24 0 4051830672 0 7221Card 1231,12.99,Posted,283.08
2/21/2024,Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 02/20/24 0 4051813723 0 5814Card 1231,17.14,Posted,296.07
2/21/2024,Withdrawal POS #000000710759/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,41.31,Posted,313.21
2/20/2024,Withdrawal POS #000003336793/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1231,15.92,Posted,354.52
2/19/2024,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/18/24 0 4049816277 0 5411Card 1231,80,Posted,370.44
2/19/2024,Withdrawal Adjustment Debit Card - Credit Voucher/ADOBE *PS CREATIVE CL 4085366000 CADate 02/18/24 0 4049811917 0 5734Card 2801,,Posted,450.44
2/19/2024,Withdrawal Adjustment Debit Card - Credit Voucher/ADOBE *PS CREATIVE CL 4085366000 CADate 02/18/24 0 4049811916 0 5734Card 2801,,Posted,427.45
2/19/2024,Withdrawal Bill Payment #000003063817/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231,15.99,Posted,404.46
2/18/2024,Withdrawal POS #000005360799/PAYPAL *ETSY INC 2211 North First StreetSan Jose CACard 1231,15,Posted,420.45
2/18/2024,Withdrawal POS #000000564527/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,37.78,Posted,435.45
2/18/2024,Withdrawal POS #000000793050/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5,Posted,473.23
2/18/2024,Withdrawal Debit Card MC Debit Seminol/OPENAI SAN FRANCISC CADate 02/16/24 0 4047896474 1 5734Card 1231,35.09,Posted,478.23
2/18/2024,Withdrawal Debit Card MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 02/16/24 0 4047895344 1 5734Card 1231,20.38,Posted,513.32
2/18/2024,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 02/17/24 0 4048895127 1 5734Card 1231,0.06,Posted,533.7
2/18/2024,Withdrawal Debit Card MC Debit Seminol/IDEOGRAM.AI TORONTO ONDate 02/17/24 0 4048895127 1 5734Card 1231,8,Posted,533.76
2/18/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *CONTEXTSFORMAC SANTA BARBAR CADate 02/16/24 0 4047893711 1 5734Card 1231,9.99,Posted,541.76
2/18/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 02/16/24 0 4047928029 1 5912Card 1231,27.97,Posted,551.75
2/18/2024,"Deposit POS #000000785049/Adobe Park Avenue,345 San Jose CACard 1231",,Posted,579.72
2/18/2024,"Withdrawal Bill Payment #000000783899/Adobe Park Avenue,345 San Jose CACard 1231",19.99,Posted,556.73
2/18/2024,"Withdrawal Bill Payment #000000795070/Adobe Park Avenue,345 San Jose CACard 1231",22.99,Posted,576.72
2/17/2024,Withdrawal POS #021701718368/PAYPAL *FASTSPRING 2211 North FirstSan Jose CACard 1231,15,Posted,599.71
2/17/2024,Withdrawal Bill Payment #021702810023/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231,15.99,Posted,614.71
2/17/2024,Withdrawal POS #000009211307/PAYPAL *SOCIALBLADE 2211 North FirstStreet San Jose CACard 1231,3.99,Posted,630.7
2/17/2024,Withdrawal Bill Payment #000008014696/PAYPAL *IONOS INC 2211 North FirstSan Jose CACard 1231,16,Posted,634.69
2/16/2024,Withdrawal POS #000000570329/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,41.31,Posted,650.69
2/16/2024,Withdrawal Bill Payment #000008363326/PAYPAL *MEDIUM.COM 2211 North FirstSan Jose CACard 1231,50,Posted,692
2/15/2024,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/14/24 0 4045833788 0 5411Card 1231,97.56,Posted,742
2/15/2024,Withdrawal Debit Card MC Debit Seminol/LYFT 2 RIDES 02-13 8558659553 CADate 02/14/24 0 4045828699 0 4121Card 1231,31.88,Posted,839.56
2/14/2024,Withdrawal POS #000000000001/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3,Posted,871.44
2/14/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 02/13/24 0 4044890161 0 5735Card 1231,15.99,Posted,874.44
2/13/2024,Withdrawal Debit Card MC Debit Seminol/LYFT 2 RIDES 02-11 8558659553 CADate 02/12/24 0 4043681210 0 4121Card 1231,26.29,Posted,890.43
2/13/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,73,Posted,916.72
2/12/2024,Withdrawal POS #000000325837/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,37.78,Posted,989.72
2/12/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/MIDJOURNEY INC. SOUTH SAN FR CADate 02/11/24 0 4042266296 0 5734Card 1231,30,Posted,1027.5
2/11/2024,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/09/24 0 4040832330 0 5411Card 1231,130.36,Posted,1057.5
2/11/2024,Withdrawal Debit Card MC Debit Seminol/LYFT 1 RIDE 02-08 8558659553 CADate 02/09/24 0 4040200188 1 4121Card 1231,14.99,Posted,1187.86
2/9/2024,Withdrawal POS #000000341143/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,36.53,Posted,1202.85
2/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 02/08/24 0 4039766268 0 5735Card 1231,2.99,Posted,1239.38
2/9/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 02/08/24 0 4039910522 0 5912Card 1231,10.81,Posted,1242.37
2/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/NETFLIX.COM CADate 02/09/24 0 4040905249 0 4899Card 1231,13.2,Posted,1253.18
2/9/2024,Withdrawal POS #000000804934/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5,Posted,1266.38
2/8/2024,Deposit/Prov Credit MERCADOPAGO*SUPERBUPERCAP.FEDERAL AV Card #2801 Disp ID 30679,,Posted,1271.38
2/8/2024,Deposit/Prov Credit HAULMER*VENTA DE MALLCL Card #2801 Disp ID 30679,,Posted,1199.92
2/6/2024,Withdrawal Debit Card MC Debit Seminol/PIKA.ART MOUNTAIN VIE CADate 02/05/24 0 4036916837 0 5734Card 1231,10,Posted,1149.71
2/6/2024,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/05/24 0 4036668571 0 5411Card 1231,76.44,Posted,1159.71
2/5/2024,Withdrawal POS #000000235720/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,36.53,Posted,1236.15
2/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/CHATGPT SUBSCRIPTION SAN FRANCISC CADate 02/04/24 0 4035267699 0 5734Card 1231,20,Posted,1272.68
2/5/2024,Withdrawal POS #000000795274/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3,Posted,1292.68
2/5/2024,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,1079,Posted,1295.68
2/5/2024,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB",2.49,Posted,2374.68
2/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 02/02/24 0 4033532725 0 5734Card 1231,10,Posted,2377.17
2/4/2024,Withdrawal Debit Card MC Debit Seminol/DOCSIUM.COM SANTA CLARA CADate 02/02/24 0 4033532724 0 5734Card 1231,10,Posted,2387.17
2/4/2024,Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 02/04/24 0 4035900306 0 5814Card 1231,32.75,Posted,2397.17
2/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 02/03/24 0 4034901682 1 5818Card 1231,2.99,Posted,2429.92
2/4/2024,Withdrawal Debit Card MC Debit Seminol/COX GAINESVILLE COMM 800-234-3993 FLDate 02/03/24 0 4034928536 0 4899Card 1231,76.13,Posted,2432.91
2/4/2024,"Withdrawal Bill Payment #000000776451/Adobe Park Avenue,345 San Jose CACard 1231",29.99,Posted,2509.04
2/3/2024,Withdrawal Bill Payment #000000317514/GRU EZ PAY 301 SE 4TH AVE US GAINESVILLEFLCard 1231,211.5,Posted,2539.03
2/2/2024,Withdrawal POS #000000028242/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,36.53,Posted,2750.53
2/2/2024,Withdrawal Bill Payment #000010087462/PAYPAL *SPOTIFYUSAI 2211 North FirstStreet San Jose CACard 1231,6.82,Posted,2787.06
2/1/2024,Withdrawal Debit Card MC Debit Seminol/IC* INSTACART*159 SAN FRANCISC CADate 02/01/24 0 4032880893 0 5411Card 1231,54.75,Posted,2793.88
2/1/2024,Withdrawal POS #000000795959/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5,Posted,2848.63
1/30/2024,"Deposit Home Banking Transfer expenses/From CHAPLINSKI,LEON 3496297 Share 0000",,Posted,2853.63
1/29/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 01/29/24 0 4029763045 0 5818Card 1231,2.99,Posted,53.63
1/28/2024,Withdrawal Debit Card MC Debit Seminol/RUNWAY NEWARK DEDate 01/26/24 0 4026573341 0 5734Card 1231,10,Posted,56.62
1/28/2024,"Withdrawal Debit Card MC Debit Seminol/AIPRM, CORP. WILMINGTON DEDate 01/26/24 0 4026718596 1 5734Card 1231",9.71,Posted,66.62
1/28/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SHOPIFY* 214299651 ELK GROVE VI ILDate 01/26/24 0 4026855967 1 5734Card 1231,1,Posted,76.33
1/28/2024,Withdrawal Debit Card MC Debit Seminol/VIDIQ SAN FRANCISC CADate 01/26/24 0 4026717498 1 5734Card 1231,10,Posted,77.33
1/28/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 01/27/24 0 4027835930 0 5734Card 1231,0.95,Posted,87.33
1/28/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 01/28/24 0 4028896141 0 5818Card 1231,4.99,Posted,88.28
1/27/2024,Withdrawal POS #000000330624/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,39.21,Posted,93.27
1/26/2024,Withdrawal Bill Payment #000000737187/EIG*HOSTGATOR.COM WEB*HOSTGATOR.COMBURLINGTON MACard 1231,15.99,Posted,132.48
1/26/2024,Withdrawal POS #000000000001/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,5,Posted,148.47
1/26/2024,Withdrawal POS #000000772467/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,83.79,Posted,153.47
1/25/2024,Withdrawal POS #000000778591/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,30.08,Posted,237.26
1/25/2024,"Deposit Home Banking Transfer food/From CHAPLINSKI,LEON 3496297 Share 0090",,Posted,267.34
1/23/2024,Withdrawal POS #000000735703/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,15.35,Posted,67.34
1/22/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/RUNWAYML PRO PLAN NEWARK DEDate 01/22/24 0 4022751687 0 5734Card 1231,15,Posted,82.69
1/22/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 01/21/24 0 4021893834 0 5818Card 1231,42.98,Posted,97.69
1/22/2024,Withdrawal Debit Card MC Debit Seminol/LYFT 2 RIDES 01-20 8558659553 CADate 01/21/24 0 4021891955 0 4121Card 1231,21.14,Posted,140.67
1/21/2024,Withdrawal Debit Card MC Debit Seminol/CANVA* I04036-26173350 CAMDEN DEDate 01/20/24 0 4020778238 0 7221Card 1231,12.99,Posted,161.81
1/21/2024,Withdrawal POS #000000806756/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3,Posted,174.8
1/21/2024,Withdrawal POS #000000782726/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,65.09,Posted,177.8
1/21/2024,Withdrawal POS #000000000119/CIRCLE K # 26146 3525 GAINESVILLE FLCard 1231,32.07,Posted,242.89
1/20/2024,"Deposit Home Banking Transfer food/From CHAPLINSKI,LEON 3496297 Share 0090",,Posted,274.96
1/20/2024,Withdrawal POS #000006039863/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1231,15.92,Posted,74.96
1/19/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 01/18/24 0 4018883934 0 5912Card 1231,15,Posted,90.88
1/18/2024,Withdrawal POS #000020839973/SUNOCO 80022125 GAINESVILLE GAINESVILLECard 1231,36.53,Posted,105.88
1/17/2024,Deposit ACH ETSY INC/TYPE: PAYOUT ID: 4263863381 CO: ETSY INCEntry Class Code: CCD,,Posted,142.41
1/16/2024,Withdrawal POS #000000000000/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3,Posted,136.11
1/16/2024,Withdrawal POS #000000000071/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,59.11,Posted,139.11
1/16/2024,Withdrawal POS #000020836462/SUNOCO 80022125 GAINESVILLE GAINESVILLECard 1231,10,Posted,198.22
1/15/2024,Withdrawal POS #000020834526/SUNOCO 80022125 GAINESVILLE GAINESVILLECard 1231,36.53,Posted,208.22
1/14/2024,Withdrawal POS #000000792113/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3,Posted,244.75
1/14/2024,Withdrawal POS #000000783971/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,62,Posted,247.75
1/14/2024,Withdrawal POS #000000000017/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1231,31.96,Posted,309.75
1/12/2024,Withdrawal Debit Card MC Debit Seminol/MIDJOURNEY INC. SOUTH SAN FR CADate 01/11/24 0 4011746894 0 5734Card 1231,30,Posted,341.71
1/11/2024,Withdrawal POS #000000000113/CIRCLE K # 26162 7302 GAINESVILLE FLCard 1231,28.32,Posted,371.71
1/11/2024,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/10/24 0 4010873277 0 8999Card 2801,0.57,Posted,400.03
1/11/2024,Withdrawal Debit Card MC Debit Seminol/MERCADOPAGO*SUPERBUPER CAP.FEDERAL AVDate 01/10/24 0 4010873277 0 8999Card 2801,71.46,Posted,400.6
1/11/2024,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/10/24 0 4010868194 0 5571Card 2801,0.4,Posted,472.06
1/11/2024,Withdrawal Debit Card MC Debit Seminol/HAULMER*VENTA DE MALL SANTIAGO CLDate 01/10/24 0 4010868194 0 5571Card 2801,50.21,Posted,472.46
1/11/2024,Withdrawal ACH KLARNA/TYPE: E4F7Z8C ID: 0514670203 CO: KLARNANAME: steven chaplinskiEntry Class Code: WEB,66.92,Posted,522.67
1/9/2024,Withdrawal Adjustment Debit Card - Credit Voucher/ETSY.COM*AIAVATAR BROOKLYN NYDate 01/08/24 0 4008758896 0 5699Card 2801,,Posted,589.59
1/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/KDP AUTOMATION LAS VEGAS NVDate 01/09/24 0 4009846213 0 7392Card 2801,14.99,Posted,570.04
1/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 01/08/24 0 4008760800 0 5734Card 2801,5.83,Posted,585.03
1/9/2024,Withdrawal Debit Card MC Debit Seminol/PAYPAL *PHOTOPEA 4029357733 CADate 01/08/24 0 4008760242 0 5734Card 2801,8.8,Posted,590.86
1/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 01/08/24 0 4008793270 0 5734Card 2801,16.76,Posted,599.66
1/9/2024,Withdrawal Debit Card MC Debit Seminol/ETSY.COM*AIAVATAR BROOKLYN NYDate 01/08/24 0 4008758895 0 5699Card 2801,11.55,Posted,616.42
1/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/ETSY.COM*AIAVATAR BROOKLYN NYDate 01/08/24 0 4008758894 0 5699Card 2801,14.97,Posted,627.97
1/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/AMAZON PRIME*RT0NZ30U0 AMZN.COM/BIL WADate 01/08/24 0 4008298648 0 5968Card 2801,15.13,Posted,642.94
1/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 01/08/24 0 4008756344 0 5818Card 2801,2.99,Posted,658.07
1/9/2024,Withdrawal POS #000000000001/AMAZON.COM*TK5HF56S1 SEATTLE WACard 2801,36.99,Posted,661.06
1/8/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/08/24 0 4008859029 0 5734Card 2801,0.24,Posted,698.05
1/8/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/ALURA SUBSCRIPTION OSLO DUDate 01/08/24 0 4008859029 0 5734Card 2801,29.99,Posted,698.29
1/8/2024,Withdrawal Debit Card MC Debit Seminol/PRINTIFY.COM WILMINGTON DEDate 01/07/24 0 4007751687 0 7333Card 2801,26.85,Posted,728.28
1/8/2024,Withdrawal Debit Card MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 01/07/24 0 4007751481 0 5734Card 2801,50,Posted,755.13
1/8/2024,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/07/24 0 4007255515 0 5734Card 2801,0.07,Posted,805.13
1/8/2024,Withdrawal Debit Card MC Debit Seminol/IDEOGRAM.AI TORONTO ONDate 01/07/24 0 4007255515 0 5734Card 2801,8.38,Posted,805.2
1/8/2024,Withdrawal Debit Card MC Debit Seminol/ETSY.COM*AIAVATAR BROOKLYN NYDate 01/07/24 0 4007750413 0 5699Card 2801,19.55,Posted,813.58
1/8/2024,Withdrawal POS #000000000026/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 2801,81.9,Posted,833.13
1/7/2024,Withdrawal POS #000020838579/SUNOCO 80022125 GAINESVILLE GAINESVILLECard 2801,36.53,Posted,915.03
1/7/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/D-ID STUDIO WILMINGTON DEDate 01/06/24 0 4006082355 1 7399Card 2801,49,Posted,951.56
1/7/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/LINKTREE* LINKTREE DOVER DEDate 01/05/24 0 4005830282 1 5734Card 2801,14.99,Posted,1000.56
1/7/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/06/24 0 4006875269 0 5815Card 2801,0.31,Posted,1015.55
1/7/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PLAY.HT BANGALORE BEDate 01/06/24 0 4006875269 0 5815Card 2801,39,Posted,1015.86
1/7/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/ELEVENLABS.IO NEW YORK NYDate 01/07/24 0 4007080576 1 5734Card 2801,5,Posted,1054.86
1/7/2024,"Recurring Withdrawal Debit Card - MC Debit Seminol/MARMALEAD, LLC 4079065736 FLDate 01/05/24 0 4005822541 1 5045Card 2801",19,Posted,1059.86
1/6/2024,Recurring Withdrawal Bill Payment - #000000166582/NETFLIX COM LOS GATOS CACard 2801,13.2,Posted,1078.86
1/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/CHATGPT SUBSCRIPTION SAN FRANCISC CADate 01/04/24 0 4004307990 0 5734Card 2801,20,Posted,1092.06
1/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/WWW.EVERBEE.IO SANTEE CADate 01/05/24 0 4005834841 0 5734Card 2801,29.99,Posted,1112.06
1/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/DISNEY PLUS 8889057888 CADate 01/04/24 0 4004768661 0 4899Card 2801,16.11,Posted,1142.05
1/5/2024,Withdrawal Debit Card MC Debit Seminol/MAIL.COM 005802235076- PHILADELPHIA PADate 01/04/24 0 4004909282 0 4816Card 2801,14.95,Posted,1158.16
1/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/ADOBE *STOCK 4085366000 CADate 01/04/24 0 4004903002 0 5734Card 2801,29.99,Posted,1173.11
1/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/MINDRENDERS.COM LAPEER MIDate 01/04/24 0 4004883312 0 5734Card 2801,5,Posted,1203.1
1/4/2024,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 01/03/24 0 4003951251 0 4816Card 2801,1,Posted,1208.1
1/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 01/03/24 0 4003843327 0 5735Card 2801,2.99,Posted,1209.1
1/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/ADOBE *CREATIVE CLOUD 4085366000 CADate 01/03/24 0 4003945121 0 5734Card 2801,19.99,Posted,1212.09
1/4/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,52,Posted,1232.08
1/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PARAMOUNT+ SAN FRANCISC CADate 01/02/24 0 4002821550 0 4899Card 2801,13.81,Posted,1284.08
1/3/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/02/24 0 4002821343 0 7399Card 2801,0.07,Posted,1297.89
1/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/CREATIVE FABRICA AMSTERDAM NHDate 01/02/24 0 4002821343 0 7399Card 2801,9,Posted,1297.96
1/3/2024,Deposit ACH ETSY INC/TYPE: PAYOUT ID: 4263863381 CO: ETSY INCEntry Class Code: CCD,,Posted,1306.96
1/2/2024,Withdrawal POS #010210787460/PAYPAL *SPOTIFYUSAI 2211 North FirstStreet San Jose CACard 2801,6.82,Posted,1301.62
1/2/2024,Withdrawal POS #000000966158/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,34.56,Posted,1308.44
