"Post Date","Check","Description","Debit","Credit","Status","Balance"
"6/20/2021","","Withdrawal Debit Card MC Debit/PAYPAL *EBAY US 4029357733 CADate 06/17/21 0 1168417789 1 5311Card 2801","839.99","","Posted","266.4"
"6/20/2021","","Withdrawal POS #000000350216/AMAZON.COM*210N16AL0 SEATTLE WACard 2801","12.81","","Posted","1106.39"
"6/20/2021","","Recurring Withdrawal Bill Payment - #000097791799/PAYPAL *TUBEBUDDY TUBEBUD 2211 NorthS San Jose CACard 2801","4.5","","Posted","1119.2"
"6/20/2021","","Withdrawal Bill Payment #000011160011/PAYPAL *GUMROAD EXOARTIC 2211 NorthS San Jose CACard 2801","1","","Posted","1123.7"
"6/18/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","125","","Posted","1124.7"
"6/18/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","100","","Posted","1249.7"
"6/18/2021","","Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB","100","","Posted","1349.7"
"6/18/2021","","Withdrawal POS #000000712796/WAWA 5325 2373 SW ARCHER ROA GAINESVILLEFLCard 2801","27.34","","Posted","1449.7"
"6/18/2021","","Withdrawal Bill Payment #000011116970/PAYPAL *STRLABSITES PRIME 2211 NorthS San Jose CACard 2801","19","","Posted","1477.04"
"6/18/2021","","Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVEREntry Class Code: WEB","100","","Posted","1496.04"
"6/18/2021","","Withdrawal ACH TARGET CARD SRVC/TYPE: BILL PAY ID: T510215170CO: TARGET CARD SRVCEntry Class Code: WEB","100","","Posted","1596.04"
"6/17/2021","236","Draft 236","850","","Posted","1696.04"
"6/17/2021","","Withdrawal Adjustment Debit Card - Credit Voucher/PAYPAL *EBAY US 4029357733 CADate 06/15/21 0 1166371994 1 5311Card 2801","","765.1","Posted","2546.04"
"6/16/2021","","Withdrawal Debit Card MC Debit/PAYPAL *EBAY US 4029357733 CADate 06/15/21 0 1166635234 1 5311Card 2801","765.1","","Posted","1780.94"
"6/16/2021","","Withdrawal POS #000000415870/CK 2726162 7302 SW ARCHER RD GAINESVILLEFLCard 2801","23.35","","Posted","2546.04"
"6/16/2021","","Deposit Home Banking Transfer - From Share 0000/bills","","650","Posted","2569.39"
"6/15/2021","","Deposit POS #000000517304/PAYPAL*chaplinski San Jose CACard 2801","","732.6","Posted","1919.39"
"6/15/2021","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 06/14/21 0 1165512347 1 5912Card 2801","4","","Posted","1186.79"
"6/15/2021","","Withdrawal ACH TARGET CARD SRVC/TYPE: BILL PAY ID: T510215170CO: TARGET CARD SRVCEntry Class Code: WEB","75","","Posted","1190.79"
"6/15/2021","","Withdrawal Bill Payment #000007279958/PAYPAL *ZENIMAX ONL San Jose CACard 2801","14.99","","Posted","1265.79"
"6/15/2021","","Deposit POS #000000314330/PAYPAL*chaplinski San Jose CACard 2801","","19.8","Posted","1280.78"
"6/15/2021","","Withdrawal POS #000012283703/GOOGLE *Domains Mountain View CACard 2801","6","","Posted","1260.98"
"6/14/2021","","Recurring Withdrawal Adjustment - Debit Card Credit Voucher/SOUNDCLOUD INC SAN FRANCISC CADate 06/14/21 0 1165400928 1 4899Card 2801","","1.5","Posted","1266.98"
"6/14/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 06/12/21 0 1163798447 2 5411Card 2801","25.51","","Posted","1265.48"
"6/14/2021","","Withdrawal Debit Card MC Debit/PRIME VIDEO*215X323P1 888-802-3080 WADate 06/13/21 0 1164704725 1 5818Card 2801","5.67","","Posted","1290.99"
"6/14/2021","","Recurring Withdrawal Debit Card MC Debit/VZWRLSS*BILL PAY V FOLSOM CADate 06/12/21 0 1163011733 4 4814Card 2801","113.49","","Posted","1296.66"
"6/14/2021","","Withdrawal POS #000000081607/GATE 1445 506 NW 1 GAINESVILLE FLCard 2801","22.33","","Posted","1410.15"
"6/14/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","27.95","","Posted","1432.48"
"6/14/2021","","Withdrawal Bill Payment #000001265801/PAYPAL *PACKIX San Jose CACard 2801","0.99","","Posted","1460.43"
"6/14/2021","","Withdrawal Bill Payment #000012264962/PAYPAL *PACKIX San Jose CACard 2801","1.99","","Posted","1461.42"
"6/13/2021","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 06/11/21 0 1162482595 1 7372Card 2801","0.05","","Posted","1463.41"
"6/13/2021","","Recurring Withdrawal Debit Card MC Debit/PAYPAL *LINKTREE 4029357733 AUDate 06/11/21 0 1162482595 1 7372Card 2801","6","","Posted","1463.46"
"6/12/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Online","","350","Posted","1469.46"
"6/10/2021","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 06/09/21 0 1160510538 1 5912Card 2801","19.28","","Posted","1119.46"
"6/10/2021","","Withdrawal Bill Payment #000027794161/PAYPAL *LH TRADING 2211 North First SJose CACard 2801","62.48","","Posted","1138.74"
"6/9/2021","","Withdrawal POS #000000009559/CIRCLE K # 06782 5 GAINESVILLE FLCard 2801","15.98","","Posted","1201.22"
"6/9/2021","","Withdrawal Debit Card MC Debit/PUBLIX #680 GAINESVILLE FLDate 06/08/21 0 1159576254 1 5411Card 2801","34.23","","Posted","1217.2"
"6/9/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 06/08/21 0 1159576147 1 5411Card 2801","31.78","","Posted","1251.43"
"6/9/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","75","","Posted","1283.21"
"6/9/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","75","","Posted","1358.21"
"6/9/2021","","Withdrawal ACH TARGET CARD SRVC/TYPE: BILL PAY ID: T510215170CO: TARGET CARD SRVCEntry Class Code: WEB","75","","Posted","1433.21"
"6/9/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","75","","Posted","1508.21"
"6/9/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","2.99","","Posted","1583.21"
"6/8/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1038 GAINESVILLE FLDate 06/07/21 0 1158510821 1 5411Card 2801","41.48","","Posted","1586.2"
"6/8/2021","","Withdrawal POS #000000518006/AMAZON.COM*2X3C172M1 SEATTLE WACard 2801","35.98","","Posted","1627.68"
"6/8/2021","","Withdrawal POS #000000000004/AMAZON.COM*2X0BQ00N0 SEATTLE WACard 2801","26.42","","Posted","1663.66"
"6/8/2021","","Withdrawal POS #000000010537/CIRCLE K # 26146 3 GAINESVILLE FLCard 2801","15.98","","Posted","1690.08"
"6/7/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 06/05/21 0 1156594073 2 5411Card 2801","42.87","","Posted","1706.06"
"6/7/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","75","","Posted","1748.93"
"6/7/2021","","Withdrawal ACH LAST.FM LTD/CO: LAST.FM LTDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","3","","Posted","1823.93"
"6/7/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","75","","Posted","1826.93"
"6/5/2021","","Withdrawal POS #000000044185/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","22.56","","Posted","1901.93"
"6/3/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","75","","Posted","1924.49"
"6/3/2021","","Withdrawal POS #000000480551/AMAZON.COM*2R8QH9Y70 SEATTLE WACard 2801","16.04","","Posted","1999.49"
"6/2/2021","","Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB","75","","Posted","2015.53"
"6/2/2021","","Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVEREntry Class Code: WEB","75","","Posted","2090.53"
"6/2/2021","","Withdrawal ACH TARGET CARD SRVC/TYPE: BILL PAY ID: T510215170CO: TARGET CARD SRVCEntry Class Code: WEB","75","","Posted","2165.53"
"6/1/2021","","Withdrawal POS #000000063975/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 2801","32.08","","Posted","2240.53"
"6/1/2021","","Withdrawal ACH CITY OF GAINESVI/TYPE: 2000-6637- ID: 5330903620CO: CITY OF GAINESVIEntry Class Code: WEB","178.73","","Posted","2272.61"
"6/1/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","75","","Posted","2451.34"
"6/1/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","75","","Posted","2526.34"
"6/1/2021","","Withdrawal POS #000000061707/GATE 1445 506 NW 1 GAINESVILLE FLCard 2801","13.57","","Posted","2601.34"
"6/1/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","5.66","","Posted","2614.91"
"5/30/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 05/28/21 0 1148028662 2 5411Card 2801","42.32","","Posted","2620.57"
"5/30/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","2000","Posted","2662.89"
"5/29/2021","","Withdrawal POS #000000000009/AMAZON PAYMENTS SEATTLE WACard 2801","5.74","","Posted","662.89"
"5/28/2021","","Withdrawal POS #000000000005/AMAZON.COM*2X1HX9OW1 SEATTLE WACard 2801","17.11","","Posted","668.63"
"5/28/2021","","Recurring Withdrawal Debit Card MC Debit/AMAZON PRIME*2R8PP9GG2 AMZN.COM/BIL WADate 05/27/21 0 1147410671 1 5968Card 2801","13.09","","Posted","685.74"
"5/28/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","100","","Posted","698.83"
"5/28/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","75","","Posted","798.83"
"5/28/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","100","","Posted","873.83"
"5/28/2021","","Recurring Withdrawal Bill Payment - #000027450528/PAYPAL *PPLUS 2211 North First S SanCACard 2801","10.5","","Posted","973.83"
"5/28/2021","","Withdrawal POS #000000200940/WAWA 5325 2373 SW ARCHER ROA GAINESVILLEFLCard 2801","20.74","","Posted","984.33"
"5/27/2021","","Recurring Withdrawal Debit Card MC Debit/HELP.HBOMAX.COM NEW YORK NYDate 05/27/21 0 1147530392 1 5815Card 2801","17.23","","Posted","1005.07"
"5/27/2021","","Withdrawal ACH COX COMM GAN/TYPE: BANK DRAFT ID: 1581620085CO: COX COMM GANEntry Class Code: WEB","105.03","","Posted","1022.3"
"5/27/2021","","Withdrawal POS #000000000009/AMAZON PAYMENTS SEATTLE WACard 2801","5.74","","Posted","1127.33"
"5/27/2021","","Withdrawal ACH PAYMENT FOR AMZ/TYPE: STORECARD ID: 9069872103CO: PAYMENT FOR AMZEntry Class Code: WEB","150","","Posted","1133.07"
"5/26/2021","","Withdrawal POS #000000510071/CK 2726162 7302 SW ARCHER RD GAINESVILLEFLCard 2801","6.83","","Posted","1283.07"
"5/26/2021","","Withdrawal POS #000018316544/WALGREENS 2415 SW GAINESVILLE FLCard 2801","25.87","","Posted","1289.9"
"5/26/2021","","Withdrawal Debit Card MC Debit/COUNTRY CRITTERS - 4 OCALA FLDate 05/25/21 0 1145668660 1 0742Card 2801","30","","Posted","1315.77"
"5/26/2021","","Withdrawal Debit Card MC Debit/VZWRLSS*MY VZ VE P 800-922-0204 FLDate 05/26/21 0 1146663586 1 4814Card 2801","473.28","","Posted","1345.77"
"5/26/2021","","Withdrawal POS #000000481097/CK 2726162 7302 SW ARCHER RD GAINESVILLEFLCard 2801","30.62","","Posted","1819.05"
"5/26/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","250","","Posted","1849.67"
"5/26/2021","","Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB","150","","Posted","2099.67"
"5/26/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","125","","Posted","2249.67"
"5/26/2021","","Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVEREntry Class Code: WEB","175","","Posted","2374.67"
"5/26/2021","","Withdrawal ACH TARGET CARD SRVC/TYPE: BILL PAY ID: T510215170CO: TARGET CARD SRVCEntry Class Code: WEB","150","","Posted","2549.67"
"5/26/2021","","Withdrawal ACH EXXONMOBIL/TYPE: ONLINE PMT ID: CITICTPCO: EXXONMOBILEntry Class Code: WEB","13.31","","Posted","2699.67"
"5/25/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Online","","475","Posted","2712.98"
"5/25/2021","","Deposit Home Banking Transfer - From Share 0000/bills","","750","Posted","2237.98"
"5/25/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Online","","750","Posted","1487.98"
"5/25/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Mobile","","500","Posted","737.98"
"5/24/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 05/23/21 0 1143498988 1 5411Card 2801","77.88","","Posted","237.98"
"5/24/2021","","Recurring Withdrawal Debit Card MC Debit/SOUNDCLOUD INC SAN FRANCISC CADate 05/24/21 0 1144498667 1 4899Card 2801","4.99","","Posted","315.86"
"5/24/2021","","Withdrawal Debit Card MC Debit/ONLYFANS 8886880458 FLDate 05/20/21 0 1140808102 5 5967Card 2801","10.49","","Posted","320.85"
"5/24/2021","","Withdrawal Debit Card MC Debit/AMZN DIGITAL*2R8ES6LA2 888-802-3080 WADate 05/23/21 0 1143736262 1 5818Card 2801","0.99","","Posted","331.34"
"5/24/2021","","Withdrawal ACH PAYMENT FOR AMZ/TYPE: STORECARD ID: 9069872103CO: PAYMENT FOR AMZEntry Class Code: WEB","65","","Posted","332.33"
"5/24/2021","","Withdrawal ACH EXXONMOBIL/TYPE: ONLINE PMT ID: CITICTPCO: EXXONMOBILEntry Class Code: WEB","7.78","","Posted","397.33"
"5/23/2021","","Deposit POS #000000478197/PAYPAL*chaplinski San Jose CACard 2801","","118.8","Posted","405.11"
"5/23/2021","","Withdrawal Bill Payment #000010440934/PAYPAL *PACKIX 2211 North First S SanCACard 2801","3","","Posted","286.31"
"5/22/2021","","Withdrawal ATM Fee/COLUMBIA CAR-428486 318 NW 13TH STGAINESVILLE FLCard 2801","2","","Posted","289.31"
"5/22/2021","","Withdrawal at ATM #000000003405/COLUMBIA CAR-428486 318 NW 13TH STGAINESVILLE FLCard 2801","23","","Posted","291.31"
"5/22/2021","","Withdrawal POS #000000059894/GATE 1445 506 NW 1 GAINESVILLE FLCard 2801","23.31","","Posted","314.31"
"5/22/2021","","Withdrawal at ATM #000000001544/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 2801","200","","Posted","337.62"
"5/21/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 05/20/21 0 1140623440 1 5411Card 2801","27.92","","Posted","537.62"
"5/21/2021","","Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB","65","","Posted","565.54"
"5/21/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","65","","Posted","630.54"
"5/21/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","50","","Posted","695.54"
"5/21/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","27","","Posted","745.54"
"5/21/2021","","Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVEREntry Class Code: WEB","65","","Posted","772.54"
"5/21/2021","","Withdrawal ACH TARGET CARD SRVC/TYPE: BILL PAY ID: T510215170CO: TARGET CARD SRVCEntry Class Code: WEB","65","","Posted","837.54"
"5/20/2021","","Withdrawal Adjustment POS #000000505150/AMAZON.COM SEATTLE WACard 2801","","46.99","Posted","902.54"
"5/20/2021","","Withdrawal Debit Card MC Debit/PIZZA HUT 27918 3523739402 FLDate 05/18/21 0 1138211165 1 5812Card 2801","21.67","","Posted","855.55"
"5/20/2021","","Withdrawal Bill Payment #000097602382/PAYPAL *ANDREACABIB EBAY 2211 NorthS San Jose CACard 2801","33.45","","Posted","877.22"
"5/20/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","4.96","","Posted","910.67"
"5/19/2021","","Withdrawal POS #000000000009/AMAZON PAYMENTS SEATTLE WACard 2801","15.48","","Posted","915.63"
"5/19/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","701","Posted","931.11"
"5/18/2021","235","Draft 235","850","","Posted","230.11"
"5/18/2021","","Withdrawal Bill Payment #000027209306/PAYPAL *STRLABSITES PRIME 2211 NorthS San Jose CACard 2801","19","","Posted","1080.11"
"5/18/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 05/17/21 0 1137551809 1 5411Card 2801","33.94","","Posted","1099.11"
"5/18/2021","","Withdrawal Debit Card MC Debit/252PEPSIVEN9147678600 GAINESVILLE FLDate 05/17/21 0 1137547304 1 5814Card 2801","3","","Posted","1133.05"
"5/18/2021","","Withdrawal Debit Card MC Debit/CHEVRON 0042059 GAINESVILLE FLDate 05/17/21 0 1137621286 0 5541Card 2801","23.07","","Posted","1136.05"
"5/18/2021","","Withdrawal/Cash Disbursed 100.00","100","","Posted","1159.12"
"5/18/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","55","Posted","1259.12"
"5/18/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Mobile","","15","Posted","1204.12"
"5/18/2021","","Withdrawal POS #000000273457/AMAZON.COM*2L8JS8IK0 SEATTLE WACard 2801","46.99","","Posted","1189.12"
"5/18/2021","","Deposit POS #000000624794/PAYPAL*chaplinski San Jose CACard 2801","","34.65","Posted","1236.11"
"5/17/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","14.99","","Posted","1201.46"
"5/16/2021","","Withdrawal Debit Card MC Debit/PAYPAL *KINBUNDOLIM 4029357733 CADate 05/13/21 0 1133245705 1 5945Card 2801","3","","Posted","1216.45"
"5/15/2021","","Withdrawal POS #000007249569/GOOGLE *Domains Mountain View CACard 2801","12","","Posted","1219.45"
"5/13/2021","","Withdrawal Debit Card MC Debit/PIZZA HUT 27918 3523739402 FLDate 05/11/21 0 1131193007 1 5812Card 2801","35.53","","Posted","1231.45"
"5/13/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 05/12/21 0 1132606317 1 5411Card 2801","149.68","","Posted","1266.98"
"5/13/2021","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/12/21 0 1132191600 1 7372Card 2801","0.05","","Posted","1416.66"
"5/13/2021","","Recurring Withdrawal Debit Card MC Debit/PAYPAL *LINKTREE 4029357733 AUDate 05/12/21 0 1132191600 1 7372Card 2801","6","","Posted","1416.71"
"5/13/2021","","Withdrawal Debit Card MC Debit/PAYPAL *ETSY.COM 4029357733 NYDate 05/12/21 0 1132187934 1 5699Card 2801","10.15","","Posted","1422.71"
"5/13/2021","","Withdrawal Debit Card MC Debit/PAYPAL *ETSY.COM 4029357733 NYDate 05/12/21 0 1132187933 1 5699Card 2801","5.31","","Posted","1432.86"
"5/13/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","4.99","","Posted","1438.17"
"5/12/2021","","Deposit at ATM #000000000671/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 2801","","153","Posted","1443.16"
"5/12/2021","","Withdrawal/Cash Disbursed 225.00","225","","Posted","1290.16"
"5/12/2021","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 05/11/21 0 1131607093 1 5912Card 2801","18.17","","Posted","1515.16"
"5/12/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","350","Posted","1533.33"
"5/12/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","6.99","","Posted","1183.33"
"5/12/2021","","Withdrawal Bill Payment #000057401651/PAYPAL *ETSY.COM 2211 North First S SanJose CACard 2801","3.97","","Posted","1190.32"
"5/11/2021","","Deposit POS #000000108793/PAYPAL*chaplinski San Jose CACard 2801","","118.8","Posted","1194.29"
"5/10/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 05/09/21 0 1129440869 1 5411Card 2801","18.96","","Posted","1075.49"
"5/10/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","2.99","","Posted","1094.45"
"5/7/2021","","Withdrawal Debit Card MC Debit/PIZZA HUT 27918 GAINESVILLE FLDate 05/05/21 0 1125274587 1 5812Card 2801","27.53","","Posted","1097.44"
"5/7/2021","","Withdrawal ACH LAST.FM LTD/CO: LAST.FM LTDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","3","","Posted","1124.97"
"5/6/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 05/05/21 0 1125577276 1 5411Card 2801","13.07","","Posted","1127.97"
"5/6/2021","","Withdrawal Debit Card MC Debit/AMZN DIGITAL*2K12D5QG3 888-802-3080 WADate 05/05/21 0 1125320932 1 5818Card 2801","1.99","","Posted","1141.04"
"5/6/2021","","Withdrawal ACH COX COMM GAN/TYPE: BANK DRAFT ID: 1581620085CO: COX COMM GANEntry Class Code: WEB","127.52","","Posted","1143.03"
"5/6/2021","","Withdrawal ACH PAYMENT FOR AMZ/TYPE: STORECARD ID: 9069872103CO: PAYMENT FOR AMZEntry Class Code: WEB","65","","Posted","1270.55"
"5/5/2021","","Withdrawal Debit Card MC Debit/PAYPAL *DARKSHAMASH 4029357733 CADate 05/04/21 0 1124714581 1 8999Card 2801","18.5","","Posted","1335.55"
"5/5/2021","","Withdrawal ACH CITY OF GAINESVI/TYPE: 2000-6637- ID: 5330903620CO: CITY OF GAINESVIEntry Class Code: WEB","171.4","","Posted","1354.05"
"5/5/2021","","Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB","65","","Posted","1525.45"
"5/5/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","65","","Posted","1590.45"
"5/5/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","65","","Posted","1655.45"
