Post Date,Check,Description,Debit,Credit,Status,Balance,date,amount,vendor_group,amount_grouped
12/21/2020,,Withdrawal Debit Card Signature Debit/PP*APPLE.COM/BILL 402-935-7733 CADate 12/20/20 0 0355571920 4 5735Card 1140,9.99,,Posted,36.0,2020-12-21,9.99,Withdrawal Debit Card Signature Debit/PP*APPLE.COM/BILL 402-935-7733 CADate 02/05/21 0 1036909336 5 5735Card 1140,9.99
12/20/2020,,Withdrawal Courtesy Pay fee,35.0,,Posted,-54.01,2020-12-20,35.0,Withdrawal Courtesy Pay Fee,35.0
12/20/2020,,Withdrawal Debit Card Signature Debit/PIZZA HUT 27918 https://ipcha FLDate 12/17/20 1 0352063781 1 5812Card 1140,25.03,,Posted,-19.01,2020-12-20,25.03,Withdrawal Debit Card Signature Debit/PIZZA HUT 27918 https://ipcha FLDate 12/17/20 1 0352063781 1 5812Card 1140,25.03
12/20/2020,,Withdrawal Debit Card Fee/VISA INTERNATIONAL SERVICE ASSESSMENTDate 12/17/20Card 1140,0.02,,Posted,6.02,2020-12-20,0.02,Withdrawal Debit Card Fee/VISA INTERNATIONAL SERVICE ASSESSMENTDate 02/18/21Card 1140,0.08
12/20/2020,,Withdrawal Debit Card Signature Debit/PAYPAL *BLVCKLNGS 0635308003 FRDate 12/17/20 0 0352264903 6 7372Card 1140,2.0,,Posted,6.04,2020-12-20,2.0,Withdrawal Debit Card Signature Debit/PAYPAL *BLVCKLNGS 0635308003 FRDate 02/18/21 0 1049951415 4 7372Card 1140,1.58
12/19/2020,,Withdrawal POS #000000011100/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,8.87,,Posted,8.04,2020-12-19,8.87,Withdrawal POS #000000116993/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,8.87
12/19/2020,,Withdrawal POS #000041017673/PETSMART # 0303 3736 SW ARCHER ROAGAINESVILLE FLCard 1140,25.24,,Posted,16.91,2020-12-19,25.24,Withdrawal POS #000077034486/PETSMART # 0303 3736 SW ARCHER ROAGAINESVILLE FLCard 1140,25.24
12/19/2020,,Withdrawal POS #000000891192/CIRCLE K # 26146 GAINESVILLE FLCard 1140,13.3,,Posted,42.15,2020-12-19,13.3,Withdrawal POS #000000991864/CIRCLE K # 21142 GAINESVILLE FL Card 1140,13.002500000000001
12/19/2020,,Withdrawal at ATM #000000007770/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,20.0,,Posted,55.45,2020-12-19,20.0,Withdrawal at ATM #000000008812/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,20.0
12/18/2020,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB,14.99,,Posted,61.85,2020-12-18,14.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB,14.646666666666667
12/17/2020,,Withdrawal Courtesy Pay fee,35.0,,Posted,-128.16,2020-12-17,35.0,Withdrawal Courtesy Pay Fee,35.0
12/17/2020,,Withdrawal Debit Card Signature Debit/PAYPAL *USPOSTALSER 402-935-7733 CADate 12/16/20 0 0351885402 4 9399Card 1140,13.6,,Posted,-93.16,2020-12-17,13.6,Withdrawal Debit Card Signature Debit/PAYPAL *USPOSTALSER 402-935-7733 CADate 12/16/20 0 0351885402 4 9399Card 1140,13.6
12/17/2020,,Withdrawal Courtesy Pay fee,35.0,,Posted,-79.56,2020-12-17,35.0,Withdrawal Courtesy Pay Fee,35.0
12/17/2020,,Withdrawal Debit Card Signature Debit/PAYPAL *PACKIX 402-935-7733 NJDate 12/15/20 0 0350885401 4 5816Card 1140,1.8,,Posted,-44.56,2020-12-17,1.8,Withdrawal Debit Card Signature Debit/PAYPAL *PACKIX 402-935-7733 NJDate 02/12/21 0 1043242483 4 5816Card 1140,1.8
12/17/2020,,Withdrawal Debit Card Fee/VISA INTERNATIONAL SERVICE ASSESSMENTDate 12/16/20Card 1140,0.01,,Posted,-42.76,2020-12-17,0.01,Withdrawal Debit Card Fee/VISA INTERNATIONAL SERVICE ASSESSMENTDate 02/18/21Card 1140,0.08
12/17/2020,,Withdrawal Courtesy Pay fee,35.0,,Posted,-42.75,2020-12-17,35.0,Withdrawal Courtesy Pay Fee,35.0
12/17/2020,,Withdrawal Debit Card Signature Debit/PAYPAL *BLVCKLNGS 0635308003 FRDate 12/16/20 0 0351083434 0 7372Card 1140,1.49,,Posted,-7.75,2020-12-17,1.49,Withdrawal Debit Card Signature Debit/PAYPAL *BLVCKLNGS 0635308003 FRDate 02/18/21 0 1049951415 4 7372Card 1140,1.58
12/17/2020,,Withdrawal ACH TARGET DEBIT CRD/Location - TARGET -0687GAINESVILLE FL / Terminal ID: 073TYPE: ACH TRAN ID: 1410215170CO: TARGET DEBIT CRDEntry Class C,28.24,,Posted,-6.26,2020-12-17,28.24,Withdrawal ACH TARGET DEBIT CRD/Location - TARGET -0687GAINESVILLE FL / Terminal ID: 071TYPE: ACH TRAN ID: 1410215170CO: TARGET DEBIT CRD,28.24
12/17/2020,,Withdrawal Transfer fee,8.0,,Posted,21.98,2020-12-17,8.0,Withdrawal Transfer fee,8.0
12/17/2020,,Withdrawal ACH WAWA CREDIT CARD/TYPE: ONLINE PMT ID: CITICTPCO: WAWA CREDIT CARDEntry Class Code: WEB,15.0,,Posted,24.98,2020-12-17,15.0,Withdrawal ACH WAWA CREDIT CARD/TYPE: PAYMENT ID: CITIGPUFDRCO: WAWA CREDIT CARDEntry Class Code: PPD,15.0
12/16/2020,,Withdrawal POS #000000361072/WAWA 5325 2373 SW ARCHER ROA GAINESVILLEFLCard 1140,19.99,,Posted,39.98,2020-12-16,19.99,Withdrawal POS #000000806824/WAWA 5325 2373 SW ARCHER ROA GAINESVILLE FL Card 1140,19.99
12/16/2020,,Withdrawal Debit Card Signature Debit/WALGREENS #5024 800-289-2273 FLDate 12/15/20 0 0350645392 0 5912Card 1140,18.17,,Posted,59.97,2020-12-16,18.17,Withdrawal Debit Card Signature Debit/WALGREENS #5024 800-289-2273 FLDate 02/11/21 0 1042872537 0 5912Card 1140,18.17
12/14/2020,,Withdrawal POS #000000079889/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,50.39,,Posted,78.14,2020-12-14,50.39,Withdrawal POS #000000116993/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,50.33
12/13/2020,,Withdrawal POS #000000437349/AMAZON.COM*CV3OL7443 SEATTLE WACard 1140,27.99,,Posted,128.53,2020-12-13,27.99,Withdrawal POS #000000472169/AMAZON.COM*UY7Z21W73 SEATTLE WACard 1140,27.765
12/13/2020,,Withdrawal POS #000000160265/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 1140,14.49,,Posted,156.52,2020-12-13,14.49,Withdrawal POS #000000194488/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 1140,14.350000000000001
12/13/2020,,Withdrawal at ATM #000000007208/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,40.0,,Posted,171.01,2020-12-13,40.0,Withdrawal at ATM #000000008812/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,40.0
12/13/2020,,Withdrawal Debit Card Signature Debit/PIZZA HUT 27918 https://ipcha FLDate 12/11/20 0 0346936172 4 5812Card 1140,34.53,,Posted,211.01,2020-12-13,34.53,Withdrawal Debit Card Signature Debit/PIZZA HUT 27918 https://ipcha FLDate 12/17/20 1 0352063781 1 5812Card 1140,34.53
12/11/2020,230.0,Draft 230,850.0,,Posted,245.54,2020-12-11,850.0,Draft 204,850.0
12/10/2020,,Withdrawal at ATM #000000006937/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,60.0,,Posted,1095.54,2020-12-10,60.0,Withdrawal at ATM #000000001619/CAMPUS 1900 SW 34TH ST GAINESVILLE FL Card 1140,60.0
12/10/2020,,Withdrawal Debit Card Fee/VISA INTERNATIONAL SERVICE ASSESSMENTDate 12/09/20Card 1140,0.22,,Posted,1155.54,2020-12-10,0.22,Withdrawal Debit Card Fee/VISA INTERNATIONAL SERVICE ASSESSMENTDate 02/18/21Card 1140,0.08
12/10/2020,,Withdrawal Debit Card Signature Debit/NCX*D UNLOCK LTD USD DROITWICH GBDate 12/09/20 0 0344098255 0 7372Card 1140,28.0,,Posted,1155.76,2020-12-10,28.0,Withdrawal Debit Card Signature Debit/NCX*D UNLOCK LTD USD DROITWICH GBDate 12/09/20 0 0344098255 0 7372Card 1140,28.0
12/9/2020,,Withdrawal Debit Card Signature Debit/PP*APPLE.COM/BILL 402-935-7733 CADate 12/08/20 0 0343653547 0 5735Card 1140,2.99,,Posted,1183.76,2020-12-09,2.99,Withdrawal Debit Card Signature Debit/PP*APPLE.COM/BILL 402-935-7733 CADate 02/05/21 0 1036909336 5 5735Card 1140,2.99
12/8/2020,,Withdrawal POS #000000508145/USPS PO 11322705 4600 SW GAINESVILLE FLCard 1140,46.2,,Posted,1186.75,2020-12-08,46.2,Withdrawal POS #000000508145/USPS PO 11322705 4600 SW GAINESVILLE FLCard 1140,46.2
12/8/2020,,Withdrawal at ATM #000000006744/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,60.0,,Posted,1232.95,2020-12-08,60.0,Withdrawal at ATM #000000001619/CAMPUS 1900 SW 34TH ST GAINESVILLE FL Card 1140,60.0
12/7/2020,,Withdrawal ACH BLVCKLNGS/CO: BLVCKLNGSTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,1.0,,Posted,892.95,2020-12-07,1.0,Withdrawal ACH BRAINLY/CO: BRAINLYTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,1.0
12/7/2020,,Withdrawal ACH PAYPAL/TYPE: VERIFYBANK ID: PAYPALRD33CO: PAYPALEntry Class Code: PPD,0.24,,Posted,893.95,2020-12-07,0.24,Withdrawal ACH PAYPAL/TYPE: VERIFYBANK ID: PAYPALRD33CO: PAYPALEntry Class Code: PPD,0.24
12/5/2020,,Withdrawal POS #000000067282/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,9.44,,Posted,893.95,2020-12-05,9.44,Withdrawal POS #000000059255/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,9.44
12/5/2020,,Withdrawal at ATM #000000006569/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,100.0,,Posted,883.39,2020-12-05,100.0,Withdrawal at ATM #000000001619/CAMPUS 1900 SW 34TH ST GAINESVILLE FL Card 1140,100.0
12/3/2020,,Withdrawal Debit Card Signature Debit/PIZZA HUT 27918 https://ipcha FLDate 12/01/20 0 0336616109 5 5812Card 1140,28.69,,Posted,983.39,2020-12-03,28.69,Withdrawal Debit Card Signature Debit/PIZZA HUT 27918 https://ipcha FLDate 12/17/20 1 0352063781 1 5812Card 1140,28.69
12/3/2020,,Withdrawal ACH INSPIREGOODIES/CO: INSPIREGOODIESTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,45.9,,Posted,1012.08,2020-12-03,45.9,Withdrawal ACH NOSSKIRNEH/CO: NOSSKIRNEHTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,45.9
12/3/2020,,"Withdrawal ACH Dave, Inc/TYPE: DEBIT ID: 1465396710 CO: Dave, IncEntry Class Code: WEB",1.0,,Posted,1057.98,2020-12-03,1.0,"Withdrawal ACH Dave, Inc/TYPE: DEBIT ID: 1465396710 CO: Dave, IncEntry Class Code: WEB",1.0
12/2/2020,,Withdrawal ACH CITY OF GAINESVI/TYPE: 2000-6637- ID: 5330903620CO: CITY OF GAINESVIEntry Class Code: WEB,190.49,,Posted,1058.98,2020-12-02,190.49,Withdrawal ACH CITY OF GAINESVI/TYPE: 2000-6637- ID: 5330903620CO: CITY OF GAINESVIEntry Class Code: WEB,190.49
12/2/2020,,Withdrawal ACH LAST.FM LTD./CO: LAST.FM LTD.TYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,3.0,,Posted,1249.47,2020-12-02,3.0,Withdrawal ACH LAST.FM LTD/CO: LAST.FM LTDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,3.0
12/1/2020,,Withdrawal ACH CAPITAL ONE/TYPE: ONLINE PMT ID: 9279744991CO: CAPITAL ONEEntry Class Code: WEB,25.0,,Posted,1252.47,2020-12-01,25.0,Withdrawal ACH CAPITAL ONE/TYPE: ONLINE PMT ID: 9279744991 CO: CAPITAL ONE Entry Class Code: WEB,25.0
11/30/2020,,Withdrawal Debit Card Signature Debit/PAYPAL *PLAYSTATION 402-935-7733 CADate 11/28/20 0 0333327342 4 7994Card 1140,4.97,,Posted,1277.38,2020-11-30,4.97,Withdrawal Debit Card Signature Debit/PAYPAL *PLAYSTATION 402-935-7733 CADate 01/02/21 0 1002296098 3 7994Card 1140,5.4
11/30/2020,,Withdrawal Debit Card Signature Debit/BESTBUYCOM806382028639 RICHFIELD MNDate 11/29/20 0 0334909097 3 5732Card 1140,32.09,,Posted,1282.35,2020-11-30,32.09,Withdrawal Debit Card Signature Debit/BESTBUYCOM806382028639 RICHFIELD MNDate 11/29/20 0 0334909097 3 5732Card 1140,32.09
11/30/2020,,Withdrawal Debit Card Signature Debit/SCRUBS CARWASH - GAINE GAINESVILLE FLDate 11/28/20 0 0333771640 3 7542Card 1140,6.25,,Posted,1314.44,2020-11-30,6.25,Withdrawal Debit Card Signature Debit/SCRUBS CARWASH - GAINE GAINESVILLE FLDate 11/28/20 0 0333771640 3 7542Card 1140,6.25
11/30/2020,,Withdrawal ACH COX COMM GAN/TYPE: BANK DRAFT ID: 1581620085CO: COX COMM GANEntry Class Code: WEB,127.16,,Posted,1320.69,2020-11-30,127.16,Withdrawal ACH COX COMM GAN/TYPE: BANK DRAFT ID: 1581620085CO: COX COMM GANEntry Class Code: WEB,127.34
11/30/2020,,Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD,45.0,,Posted,1447.85,2020-11-30,45.0,Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: TEL,44.980000000000004
11/30/2020,,Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB,22.61,,Posted,1492.85,2020-11-30,22.61,Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999 CO: APPLECARD GSBANK Entry Class Code: WEB,22.61
11/29/2020,,Withdrawal POS #000000501613/LOWE'S #3278 GAINESVILLE FLCard 1140,42.32,,Posted,1515.46,2020-11-29,42.32,Withdrawal POS #000000501613/LOWE'S #3278 GAINESVILLE FLCard 1140,42.32
11/29/2020,,Withdrawal POS #000000043153/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,144.31,,Posted,1557.78,2020-11-29,144.31,Withdrawal POS #000000116993/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,144.31
11/28/2020,,Withdrawal POS #000020284741/SQ *VC GAINESVILLE SQUARE PURCHASEGAINESVILLE FLCard 1140,48.15,,Posted,1702.09,2020-11-28,48.15,Withdrawal POS #000020284741/SQ *VC GAINESVILLE SQUARE PURCHASEGAINESVILLE FLCard 1140,48.15
11/28/2020,,Withdrawal POS #000016040840/BEST BUY #424 3750 SE ARCHER ROAGAINSVILLE FLCard 1140,117.67,,Posted,1750.24,2020-11-28,117.67,Withdrawal POS #000016040840/BEST BUY #424 3750 SE ARCHER ROAGAINSVILLE FLCard 1140,117.67
11/28/2020,,Withdrawal at ATM #000000005987/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,180.0,,Posted,1867.91,2020-11-28,180.0,Withdrawal at ATM #000000001619/CAMPUS 1900 SW 34TH ST GAINESVILLE FL Card 1140,180.0
11/27/2020,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB,9.99,,Posted,47.91,2020-11-27,9.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB,9.723333333333334
11/25/2020,,Withdrawal Debit Card Signature Debit/PRIVATEINTERNETACCESS WWW.PRIVATEIN CODate 11/24/20 0 0329683764 0 5734Card 1140,9.95,,Posted,57.9,2020-11-25,9.95,Withdrawal Debit Card Signature Debit/PRIVATEINTERNETACCESS WWW.PRIVATEIN CODate 01/24/21 0 1024716002 0 5734Card 1140,9.95
11/22/2020,,Withdrawal POS #000000057608/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,74.8,,Posted,67.85,2020-11-22,74.8,Withdrawal POS #000000098960/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,74.8
11/22/2020,,Withdrawal at ATM #000000005597/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,80.0,,Posted,142.65,2020-11-22,80.0,Withdrawal at ATM #000000001619/CAMPUS 1900 SW 34TH ST GAINESVILLE FL Card 1140,80.0
11/22/2020,,Recurring Withdrawal Debit Card - Signature Debit/DisneyPLUS 888-9057888 CADate 11/20/20 0 0325477906 9 5815Card 1140,8.03,,Posted,122.65,2020-11-22,8.03,Recurring Withdrawal Debit Card - Signature Debit/DisneyPLUS 888-9057888 CADate 01/20/21 0 1020042692 3 5815Card 1140,8.03
11/22/2020,,Withdrawal Debit Card Signature Debit/EXXONMOBIL 96724869 GAINESVILLE FLDate 11/19/20 0 0324879059 4 5541Card 1140,22.11,,Posted,130.68,2020-11-22,22.11,Withdrawal Debit Card Signature Debit/EXXONMOBIL 96724869 GAINESVILLE FLDate 11/19/20 0 0324879059 4 5541Card 1140,22.11
11/20/2020,,Withdrawal at ATM #000000005443/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,120.0,,Posted,83.79,2020-11-20,120.0,Withdrawal at ATM #000000005364/CAMPUS 5725 SW 75TH ST GAINESVILLE FLCard 1140,120.0
11/20/2020,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB,0.74,,Posted,153.79,2020-11-20,0.74,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB,0.835
11/19/2020,,Withdrawal POS #000000080373/PUBLIX 5200 S W 34TH STRE GAINESVILLE FLCard 1140,10.54,,Posted,154.53,2020-11-19,10.54,Withdrawal POS #000000080373/PUBLIX 5200 S W 34TH STRE GAINESVILLE FLCard 1140,10.62
11/19/2020,,Withdrawal at ATM #000000005316/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,80.0,,Posted,165.07,2020-11-19,80.0,Withdrawal at ATM #000000001619/CAMPUS 1900 SW 34TH ST GAINESVILLE FL Card 1140,80.0
11/18/2020,,Withdrawal POS #000000310184/WALGREENS STORE 2415 SW 7 GAINESVILLE FLCard 1140,4.61,,Posted,115.07,2020-11-18,4.61,Withdrawal POS #000000218861/WALGREENS STORE 2415 SW 7 GAINESVILLE FL Card 1140,4.8500000000000005
11/18/2020,,Withdrawal POS #000000364576/WALGREENS STORE 2415 SW 7 GAINESVILLE FLCard 1140,60.5,,Posted,119.68,2020-11-18,60.5,Withdrawal POS #000000305411/WALGREENS STORE 3455 SW A GAINESVILLE FLCard 1140,60.5
11/18/2020,,Withdrawal Debit Card Signature Debit/CHIPOTLE 0793 GAINESVILLE FLDate 11/17/20 0 0322184035 0 5814Card 1140,7.49,,Posted,180.18,2020-11-18,7.49,Withdrawal Debit Card Signature Debit/CHIPOTLE 0793 GAINESVILLE FLDate 11/17/20 0 0322184035 0 5814Card 1140,7.49
11/18/2020,,Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB,50.0,,Posted,187.67,2020-11-18,50.0,Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999 CO: APPLECARD GSBANK Entry Class Code: WEB,50.0
11/18/2020,,Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVEREntry Class Code: WEB,26.0,,Posted,237.67,2020-11-18,26.0,Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVEREntry Class Code: WEB,25.5
11/18/2020,,Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB,25.0,,Posted,263.67,2020-11-18,25.0,Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB,25.0
11/18/2020,,Withdrawal ACH PAYMENT FOR AMZ/TYPE: STORECARD ID: 9069872103CO: PAYMENT FOR AMZEntry Class Code: WEB,112.84,,Posted,288.67,2020-11-18,112.84,Withdrawal ACH PAYMENT FOR AMZ/TYPE: STORECARD ID: 9069872103 CO: PAYMENT FOR AMZ Entry Class Code: WEB,112.84
11/17/2020,,Withdrawal POS #000070022099/PETSMART # 0303 3736 SW ARCHER ROAGAINESVILLE FLCard 1140,77.0,,Posted,401.51,2020-11-17,77.0,Withdrawal POS #000077034486/PETSMART # 0303 3736 SW ARCHER ROAGAINESVILLE FLCard 1140,77.0
11/17/2020,,Withdrawal POS #000000975560/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 1140,22.23,,Posted,478.51,2020-11-17,22.23,Withdrawal POS #000000194488/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 1140,22.2575
11/16/2020,229.0,Draft 229,850.0,,Posted,50.74,2020-11-16,850.0,Draft 229,850.0
11/16/2020,,Withdrawal POS #000000232872/WALGREENS STORE 2415 SW 7 GAINESVILLE FLCard 1140,20.4,,Posted,900.74,2020-11-16,20.4,Withdrawal POS #000000305411/WALGREENS STORE 3455 SW A GAINESVILLE FLCard 1140,20.4
11/16/2020,,Withdrawal ACH CAPITAL ONE/TYPE: ONLINE PMT ID: 9279744991CO: CAPITAL ONEEntry Class Code: WEB,25.0,,Posted,921.14,2020-11-16,25.0,Withdrawal ACH CAPITAL ONE/TYPE: ONLINE PMT ID: 9279744991 CO: CAPITAL ONE Entry Class Code: WEB,25.0
11/15/2020,,Withdrawal POS #000000030367/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,82.73,,Posted,946.14,2020-11-15,82.73,Withdrawal POS #000000032127/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,82.73
11/15/2020,,Withdrawal Debit Card Signature Debit/WALGREENS #5024 800-289-2273 FLDate 11/13/20 0 0318366262 6 5912Card 1140,13.28,,Posted,1028.87,2020-11-15,13.28,Withdrawal Debit Card Signature Debit/WALGREENS #5024 800-289-2273 FLDate 02/11/21 0 1042872537 0 5912Card 1140,13.28
11/12/2020,,Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB,27.0,,Posted,1042.15,2020-11-12,27.0,Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970 CO: BARCLAYCARD US Entry Class Code: WEB,27.0
11/11/2020,,Withdrawal POS #000000347509/WALGREENS STORE 2415 SW 7 GAINESVILLE FLCard 1140,17.19,,Posted,1069.15,2020-11-11,17.19,Withdrawal POS #000000305411/WALGREENS STORE 3455 SW A GAINESVILLE FLCard 1140,17.840000000000003
11/11/2020,,Withdrawal at ATM #000000000429/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,140.0,,Posted,1086.34,2020-11-11,140.0,Withdrawal at ATM #000000008812/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 1140,140.0
11/10/2020,,Withdrawal POS #000000072181/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,50.27,,Posted,1226.34,2020-11-10,50.27,Withdrawal POS #000000116993/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,50.33
11/10/2020,,Withdrawal ACH COX COMM GAN/TYPE: BANK DRAFT ID: 1581620085CO: COX COMM GANEntry Class Code: WEB,125.94,,Posted,1276.61,2020-11-10,125.94,Withdrawal ACH COX COMM GAN/TYPE: BANK DRAFT ID: 1581620085CO: COX COMM GANEntry Class Code: WEB,125.94
11/10/2020,,Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB,50.0,,Posted,1402.55,2020-11-10,50.0,Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999 CO: APPLECARD GSBANK Entry Class Code: WEB,50.0
11/10/2020,,Withdrawal ACH VZ WIRELESS VE/TYPE: VZW WEBPAY ID: 0000751800CO: VZ WIRELESS VEEntry Class Code: WEB,55.55,,Posted,1452.55,2020-11-10,55.55,Withdrawal ACH VZ WIRELESS VE/TYPE: VZW WEBPAY ID: 0000751800CO: VZ WIRELESS VEEntry Class Code: WEB,55.55
11/9/2020,,Withdrawal ACH WAWA CREDIT CARD/TYPE: ONLINE PMT ID: CITICTPCO: WAWA CREDIT CARDEntry Class Code: WEB,25.0,,Posted,1508.1,2020-11-09,25.0,Withdrawal ACH WAWA CREDIT CARD/TYPE: PAYMENT ID: CITIGPUFDRCO: WAWA CREDIT CARDEntry Class Code: PPD,25.0
11/8/2020,,Withdrawal POS #000000013173/CVS/PHARMACY #03 03255--3404 SW ArcGainesville FLCard 1140,19.37,,Posted,1533.1,2020-11-08,19.37,Withdrawal POS #000000036214/CVS/PHARMACY #03 03255--3404 SW ArcGainesville FLCard 1140,19.37
11/8/2020,,Withdrawal POS #000000226085/WAWA 5325 2373 SW ARCHER ROA GAINESVILLEFLCard 1140,15.18,,Posted,1552.47,2020-11-08,15.18,Withdrawal POS #000000806824/WAWA 5325 2373 SW ARCHER ROA GAINESVILLE FL Card 1140,15.18
11/6/2020,,Withdrawal Debit Card Signature Debit/COUNTRY CRITTERS - 4 OCALA FLDate 11/04/20 0 0309046964 5 0742Card 1140,35.0,,Posted,1567.65,2020-11-06,35.0,Withdrawal Debit Card Signature Debit/COUNTRY CRITTERS - 4 OCALA FLDate 11/04/20 0 0309046964 5 0742Card 1140,35.0
11/6/2020,,Withdrawal ACH WAWA CREDIT CARD/TYPE: ONLINE PMT ID: CITICTPCO: WAWA CREDIT CARDEntry Class Code: WEB,29.0,,Posted,1602.65,2020-11-06,29.0,Withdrawal ACH WAWA CREDIT CARD/TYPE: PAYMENT ID: CITIGPUFDRCO: WAWA CREDIT CARDEntry Class Code: PPD,28.563333333333333
11/4/2020,,Withdrawal POS #000000254082/WALGREENS STORE 2415 SW 7 GAINESVILLE FLCard 1140,43.28,,Posted,1631.65,2020-11-04,43.28,Withdrawal POS #000000305411/WALGREENS STORE 3455 SW A GAINESVILLE FLCard 1140,43.28
11/4/2020,,Withdrawal POS #000000000007/AMAZON.COM*2864R4HI1 SEATTLE WACard 1140,63.76,,Posted,1674.93,2020-11-04,63.76,Withdrawal POS #000000000007/AMAZON.COM*2864R4HI1 SEATTLE WACard 1140,63.76
11/4/2020,,Withdrawal POS #000000081495/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,33.79,,Posted,1738.69,2020-11-04,33.79,Withdrawal POS #000000116993/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 1140,33.923333333333325
11/3/2020,,Withdrawal ACH CITY OF GAINESVI/TYPE: 2000-6637- ID: 5330903620CO: CITY OF GAINESVIEntry Class Code: WEB,187.69,,Posted,1772.48,2020-11-03,187.69,Withdrawal ACH CITY OF GAINESVI/TYPE: 2000-6637- ID: 5330903620CO: CITY OF GAINESVIEntry Class Code: WEB,188.125
